"regunit","region","trstprl","trstlgl","trstplc","trstplt","trstprt","freehms","hmsfmlsh","hmsacld","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg"
3,"IE052",2,5,5,3,3,2,4,3,6,6,6,6
3,"IE061",6,6,6,6,6,2,5,1,6,6,6,6
3,"IE061",7,8,5,6,6,1,4,3,5,6,5,6
3,"IE053",5,7,4,4,5,1,5,1,6,0,6,6
3,"IE042",0,0,0,0,0,1,5,1,6,6,6,6
3,"IE061",9,8,1,5,6,1,5,3,4,4,4,4
3,"IE051",7,7,7,5,3,2,4,3,1,5,6,6
3,"IE053",10,88,8,3,3,1,5,1,4,3,5,5
3,"IE053",2,5,5,1,1,3,5,4,6,6,4,3
3,"IE062",5,4,10,5,3,1,5,1,5,5,6,5
3,"IE051",4,4,6,1,2,1,5,1,5,1,1,4
3,"IE061",8,7,7,7,8,2,5,1,6,6,6,6
3,"IE052",5,6,7,1,1,1,5,1,8,8,6,6
3,"IE051",6,6,7,6,5,4,4,8,3,6,6,6
3,"IE041",88,4,8,4,4,1,5,3,6,6,6,6
3,"IE061",7,7,8,7,7,1,5,1,5,5,5,4
3,"IE062",2,3,4,1,1,1,5,1,4,6,6,6
3,"IE061",5,6,5,4,4,2,2,3,3,3,3,6
3,"IE062",77,77,9,3,3,2,8,2,4,3,3,4
3,"IE051",5,6,9,7,7,2,4,2,5,6,6,6
3,"IE042",5,5,7,6,6,1,5,2,8,3,4,4
3,"IE061",88,88,88,5,5,1,5,2,5,4,4,4
3,"IE061",7,7,7,7,5,1,5,1,6,4,4,6
3,"IE061",6,7,7,7,6,2,5,2,6,3,3,6
3,"IE042",7,4,7,7,7,1,5,2,5,5,5,6
3,"IE062",3,5,8,2,2,1,5,1,3,6,6,6
3,"IE041",9,8,9,6,7,1,5,1,5,5,6,6
3,"IE052",5,6,7,3,3,2,5,1,1,3,4,6
3,"IE052",6,7,7,6,6,2,5,2,6,6,6,6
3,"IE052",4,8,8,6,6,2,5,2,3,4,5,4
3,"IE042",7,6,8,7,7,1,5,1,8,3,3,6
3,"IE061",7,8,8,6,6,1,5,1,6,6,5,6
3,"IE042",7,7,7,7,7,2,4,3,5,6,6,6
3,"IE051",7,8,8,7,7,2,7,3,3,3,3,5
3,"IE042",2,1,5,2,1,1,5,1,0,6,6,6
3,"IE061",5,8,0,6,6,3,3,3,6,6,6,6
3,"IE041",8,8,9,9,8,2,5,2,5,6,6,6
3,"IE052",5,6,8,5,5,1,4,2,6,5,5,6
3,"IE041",5,5,6,5,5,2,5,2,3,2,5,5
3,"IE052",8,8,8,8,8,2,2,2,3,4,4,4
3,"IE051",8,8,8,2,2,2,2,5,6,4,4,4
3,"IE053",5,9,10,2,2,1,5,1,3,3,3,4
3,"IE052",2,5,4,5,5,4,5,2,4,3,3,6
3,"IE053",0,1,6,2,3,1,5,1,4,5,5,2
3,"IE042",7,7,7,2,2,2,3,3,6,6,6,6
3,"IE053",88,88,5,5,5,1,5,3,3,5,6,6
3,"IE061",5,5,7,5,4,1,4,2,4,6,5,6
3,"IE061",8,5,4,2,3,1,5,2,4,3,4,5
3,"IE041",6,6,7,6,5,2,3,2,5,4,3,5
3,"IE063",5,5,5,0,0,2,5,5,3,3,4,6
3,"IE061",1,1,1,0,0,2,5,2,4,4,4,5
3,"IE053",6,8,10,6,6,1,4,1,4,3,3,4
3,"IE061",0,2,8,1,1,1,5,1,5,5,5,4
3,"IE051",5,8,8,8,7,2,5,4,4,4,3,3
3,"IE052",7,6,6,7,7,3,3,3,4,5,4,4
3,"IE061",6,7,8,3,3,1,5,1,6,6,6,6
3,"IE061",7,7,6,5,5,1,5,1,6,6,6,6
3,"IE061",0,0,4,0,0,3,3,3,4,5,6,6
3,"IE053",5,5,5,5,4,2,4,2,4,3,3,5
3,"IE041",5,5,8,5,5,1,5,3,4,6,6,6
3,"IE061",5,6,8,5,5,1,5,1,6,6,6,6
3,"IE042",5,7,7,5,5,1,5,1,6,6,6,6
3,"IE062",5,5,6,3,3,4,1,5,4,5,5,5
3,"IE061",5,7,4,3,3,1,5,1,1,8,5,6
3,"IE063",5,7,7,4,4,2,5,2,8,8,8,6
3,"IE041",2,88,5,2,2,1,4,1,3,4,5,5
3,"IE041",8,9,9,7,7,3,8,4,4,4,4,5
3,"IE052",7,10,10,7,7,1,5,1,3,4,5,2
3,"IE051",6,7,7,6,4,1,2,5,6,6,6,6
3,"IE052",3,4,5,1,2,2,5,3,5,6,4,3
3,"IE042",0,3,0,0,0,3,3,3,4,5,4,4
3,"IE051",5,3,8,5,7,3,3,3,4,2,3,3
3,"IE061",5,8,7,5,5,3,4,4,5,5,4,6
3,"IE042",4,4,7,4,4,1,5,2,3,6,6,6
3,"IE063",4,7,7,5,5,2,4,3,8,4,4,5
3,"IE041",6,5,7,6,7,2,4,3,5,4,5,4
3,"IE061",5,5,5,5,5,1,4,1,6,6,4,5
3,"IE041",0,5,7,3,0,3,3,1,6,6,6,5
3,"IE062",8,8,8,5,5,1,5,3,6,6,6,6
3,"IE061",7,7,6,6,6,1,5,1,4,3,4,4
3,"IE061",7,7,7,5,5,1,4,1,6,6,5,5
3,"IE051",5,8,9,2,2,2,7,3,6,6,6,6
3,"IE061",7,8,2,6,6,1,4,1,6,6,6,6
3,"IE053",6,7,7,8,8,3,1,5,1,3,4,4
3,"IE041",4,5,7,7,6,2,4,3,5,5,5,6
3,"IE061",8,7,7,4,4,2,5,2,3,5,6,6
3,"IE053",3,5,7,5,5,1,1,1,2,6,4,5
3,"IE061",88,1,1,1,1,1,5,1,5,6,6,6
3,"IE052",7,7,6,5,5,2,5,2,6,6,5,5
3,"IE053",5,5,8,7,7,1,5,1,8,8,3,2
3,"IE041",0,7,7,0,0,2,5,4,6,6,6,4
3,"IE052",3,2,8,1,1,1,5,1,6,3,6,6
3,"IE061",10,8,9,10,8,1,5,1,6,6,6,6
3,"IE053",7,7,9,8,6,1,5,1,5,6,6,6
3,"IE042",6,7,8,7,6,1,7,1,5,5,5,6
3,"IE041",2,5,7,0,0,2,2,2,2,3,2,2
3,"IE053",5,2,2,1,1,2,4,3,4,4,3,4
3,"IE042",7,7,7,7,7,2,8,8,3,6,6,6
3,"IE051",4,7,8,5,5,1,5,1,6,6,6,6
3,"IE051",8,8,8,6,5,4,1,4,8,8,8,8
3,"IE042",6,6,8,4,4,1,5,1,6,6,6,6
3,"IE061",5,5,6,6,5,2,5,2,6,5,5,5
3,"IE041",5,8,9,5,5,2,4,3,5,5,5,5
3,"IE061",4,4,6,3,3,1,5,1,6,6,6,6
3,"IE042",5,5,5,5,5,3,3,3,6,6,6,6
3,"IE061",4,6,6,2,2,1,7,1,6,6,6,6
3,"IE051",4,4,6,4,4,1,5,1,5,4,4,4
3,"IE053",5,8,8,5,3,1,5,3,6,6,6,6
3,"IE052",10,10,10,10,10,1,5,2,4,6,4,4
3,"IE042",3,6,7,3,3,2,4,3,5,5,5,5
3,"IE052",3,3,4,0,3,1,5,2,6,6,6,6
3,"IE061",7,8,7,6,5,1,5,1,8,6,6,6
3,"IE061",4,7,7,4,5,2,4,5,2,5,4,5
3,"IE041",6,6,7,6,4,1,5,1,3,6,6,6
3,"IE061",0,8,8,0,0,2,7,2,4,5,5,5
3,"IE061",2,2,2,2,2,2,4,2,6,6,6,6
3,"IE061",8,6,6,7,9,2,3,8,4,6,6,4
3,"IE042",5,10,10,8,8,2,2,2,3,3,8,8
3,"IE042",4,4,1,5,4,1,7,2,6,6,6,6
3,"IE053",5,4,7,1,1,1,5,1,6,6,6,6
3,"IE042",5,7,5,7,8,2,4,3,6,6,6,6
3,"IE061",8,9,5,2,4,1,5,2,3,4,4,4
3,"IE061",3,6,6,2,2,2,5,2,3,2,2,6
3,"IE063",0,2,2,2,2,8,8,8,7,5,5,6
3,"IE063",5,8,8,5,5,1,1,2,3,6,5,5
3,"IE041",6,6,5,5,5,2,5,2,4,4,4,4
3,"IE053",7,7,7,6,5,2,4,3,6,6,6,5
3,"IE061",6,6,6,6,6,1,5,1,5,5,4,4
3,"IE053",4,2,7,4,5,1,5,1,3,3,3,3
3,"IE061",7,7,8,6,5,1,4,1,4,6,6,6
3,"IE063",6,8,8,5,5,2,5,5,2,2,4,4
3,"IE061",6,6,6,6,6,1,5,2,5,4,4,5
3,"IE051",5,5,7,5,5,3,2,2,5,4,5,4
3,"IE042",0,0,0,0,0,1,5,1,6,6,6,6
3,"IE042",1,1,5,0,0,1,5,1,6,6,6,6
3,"IE041",1,2,4,4,1,3,3,3,4,5,4,5
3,"IE052",6,6,7,5,5,2,4,3,3,6,6,6
3,"IE061",4,5,5,4,5,2,3,4,6,4,3,6
3,"IE051",7,6,9,6,6,2,1,1,4,4,4,4
3,"IE061",7,6,8,5,5,2,5,3,5,5,5,5
3,"IE042",8,2,8,8,8,1,1,1,6,6,6,6
3,"IE063",4,6,7,5,4,1,5,1,6,6,6,6
3,"IE062",7,7,7,7,7,4,4,3,5,5,5,5
3,"IE042",2,7,2,0,0,1,5,8,5,6,6,6
3,"IE052",6,8,8,3,3,2,4,4,4,4,4,4
3,"IE061",7,5,3,6,7,1,5,2,4,8,3,6
3,"IE053",6,7,8,7,3,1,5,1,6,3,6,6
3,"IE061",6,5,6,5,5,2,4,2,4,6,6,6
3,"IE063",6,7,7,5,5,1,5,4,1,8,8,8
3,"IE063",7,5,9,6,6,1,5,1,4,5,5,6
3,"IE042",5,5,7,5,5,2,4,3,4,4,5,6
3,"IE041",88,88,6,6,88,1,5,1,3,8,6,6
3,"IE061",8,7,6,6,6,1,4,2,3,5,5,5
3,"IE061",0,0,0,0,0,1,5,1,2,3,5,6
3,"IE042",6,6,5,4,2,1,4,1,6,6,6,6
3,"IE053",4,7,6,7,7,1,5,3,3,3,3,3
3,"IE063",8,6,7,5,7,3,4,2,4,4,3,6
3,"IE052",5,5,6,5,4,1,5,2,4,4,6,6
3,"IE053",8,7,8,8,8,1,5,1,4,4,4,4
3,"IE052",4,5,6,4,3,1,5,1,3,6,5,6
3,"IE062",5,8,8,3,3,1,5,1,6,6,6,6
3,"IE061",3,4,5,3,1,2,5,2,5,5,6,5
3,"IE061",10,10,10,10,10,1,5,2,6,5,6,5
3,"IE051",0,5,8,0,0,2,4,2,5,4,4,4
3,"IE051",7,8,8,7,7,1,5,1,6,6,6,6
3,"IE061",7,6,6,7,7,2,4,1,6,6,6,6
3,"IE042",8,8,7,5,3,1,3,3,6,6,6,6
3,"IE051",4,5,8,0,0,1,1,1,5,5,5,5
3,"IE061",6,5,5,4,4,1,5,4,6,6,6,6
3,"IE062",4,4,8,4,2,2,5,2,4,4,5,5
3,"IE061",3,7,8,4,4,1,5,1,6,4,8,8
3,"IE053",1,5,5,1,1,1,5,1,1,6,5,5
3,"IE061",6,9,7,3,2,1,4,3,6,6,6,6
3,"IE042",8,7,8,8,8,1,5,1,6,6,6,6
3,"IE053",8,10,10,6,5,2,5,2,6,3,3,4
3,"IE052",5,5,5,5,5,4,4,2,6,6,7,5
3,"IE062",1,4,4,0,0,5,7,5,8,8,8,4
3,"IE052",7,5,5,7,7,3,3,3,3,5,4,4
3,"IE051",6,8,8,6,6,3,3,5,8,8,8,3
3,"IE061",7,6,7,6,5,1,5,1,5,6,6,6
3,"IE041",7,9,7,7,5,1,5,3,3,6,6,6
3,"IE061",6,7,8,5,5,2,2,2,3,6,6,6
3,"IE053",5,7,8,5,5,2,4,2,3,3,5,5
3,"IE062",3,7,9,5,3,2,5,2,3,3,3,8
3,"IE063",0,0,2,0,0,2,2,4,4,5,4,5
3,"IE041",2,2,0,5,2,2,2,5,5,3,1,2
3,"IE052",6,8,6,4,5,1,5,1,6,6,6,6
3,"IE053",0,7,7,0,0,2,2,2,1,5,4,5
3,"IE041",6,6,7,5,6,2,4,2,5,4,5,4
3,"IE051",7,8,5,3,3,1,5,4,4,4,4,6
3,"IE063",6,7,8,5,5,2,5,2,4,8,4,5
3,"IE063",6,2,2,2,2,8,3,8,2,2,1,1
3,"IE062",8,9,8,6,6,1,5,1,6,6,6,6
3,"IE041",6,7,7,5,5,1,4,2,4,6,5,6
3,"IE063",4,3,3,1,1,1,5,1,6,6,6,6
3,"IE062",5,5,5,5,5,2,4,2,6,6,4,4
3,"IE062",4,7,8,4,4,1,5,1,3,6,6,6
3,"IE053",7,6,4,3,5,1,5,2,4,6,6,6
3,"IE042",4,7,7,4,4,1,5,2,5,3,3,5
3,"IE042",7,8,8,6,6,1,5,1,6,6,6,6
3,"IE063",0,0,0,0,2,1,5,1,0,3,6,6
3,"IE041",5,6,5,4,4,2,4,2,4,5,5,5
3,"IE042",7,5,8,7,6,2,2,2,3,4,5,4
3,"IE061",6,7,7,5,5,2,4,3,4,6,6,6
3,"IE053",0,0,2,0,0,1,5,1,5,5,4,4
3,"IE061",0,4,5,0,0,1,5,1,5,4,4,5
3,"IE042",0,0,2,5,5,1,5,1,2,5,5,5
3,"IE042",3,4,2,3,3,1,5,1,6,6,6,6
3,"IE053",6,5,9,5,5,1,5,2,6,6,6,6
3,"IE053",2,0,4,2,2,2,5,3,4,6,6,6
3,"IE061",7,9,8,6,6,2,4,2,4,5,6,6
3,"IE042",5,5,8,5,5,1,5,1,3,6,6,6
3,"IE061",7,6,8,5,5,1,4,1,6,6,6,6
3,"IE061",7,7,7,7,7,1,5,2,5,5,5,4
3,"IE051",5,7,8,5,5,1,5,5,6,6,6,6
3,"IE062",5,6,6,3,3,2,4,2,1,1,3,3
3,"IE051",0,0,0,0,0,2,5,5,8,8,8,8
3,"IE063",5,8,8,3,3,1,5,3,6,6,6,6
3,"IE062",4,8,8,4,4,1,5,1,2,4,5,5
3,"IE051",3,7,7,3,3,1,4,3,3,3,3,3
3,"IE062",3,88,9,3,3,4,2,4,5,8,8,8
3,"IE061",88,6,6,5,5,1,5,1,4,8,5,6
3,"IE053",6,7,6,7,7,1,1,1,5,5,4,4
3,"IE052",8,8,9,6,6,1,5,1,5,6,6,6
3,"IE061",7,5,7,6,6,1,5,3,5,5,5,5
3,"IE061",6,7,9,5,5,1,5,1,6,6,6,6
3,"IE051",2,4,7,1,1,2,2,2,4,5,6,4
3,"IE061",3,5,9,9,9,1,5,4,5,5,6,6
3,"IE052",5,8,8,4,4,1,5,2,4,6,6,6
3,"IE052",7,8,8,8,8,1,5,1,6,6,6,6
3,"IE061",7,5,1,2,2,1,7,4,2,3,4,4
3,"IE061",7,7,7,5,5,2,5,1,6,5,6,6
3,"IE051",3,5,7,2,2,3,3,3,4,6,4,4
3,"IE061",9,9,6,4,4,2,3,8,5,5,5,5
3,"IE062",3,6,6,3,3,1,5,1,6,5,6,6
3,"IE052",7,8,8,6,7,1,5,2,2,6,6,6
3,"IE053",7,8,10,6,7,1,5,3,4,6,6,6
3,"IE051",5,2,7,5,5,3,5,2,3,6,6,6
3,"IE061",4,5,7,2,1,1,5,1,4,6,3,6
3,"IE052",88,88,88,88,88,4,4,4,4,4,3,5
3,"IE061",2,2,4,0,1,1,5,1,4,5,6,6
3,"IE053",7,6,6,7,7,1,5,1,6,6,6,6
3,"IE052",7,7,6,7,7,5,2,2,4,4,4,4
3,"IE052",7,4,4,7,7,1,5,1,4,4,4,3
3,"IE052",7,8,9,6,7,1,5,5,5,6,6,6
3,"IE051",5,4,5,4,3,1,5,1,4,4,6,6
3,"IE063",10,7,7,5,5,2,5,2,6,6,6,6
3,"IE042",3,5,5,5,5,1,4,2,5,5,5,5
3,"IE062",6,1,9,6,4,2,5,4,2,4,4,4
3,"IE062",2,1,5,1,3,2,2,5,4,4,4,3
3,"IE062",7,5,4,3,3,2,4,2,5,5,5,6
3,"IE053",3,4,4,3,4,1,5,1,3,6,6,6
3,"IE061",5,6,5,4,4,2,4,2,6,6,6,5
3,"IE041",2,2,5,2,2,4,2,3,3,2,2,2
3,"IE042",6,8,7,6,6,1,5,1,5,6,6,6
3,"IE041",7,7,8,5,1,5,3,5,3,3,2,3
3,"IE061",5,5,8,7,4,1,5,1,6,6,6,6
3,"IE041",3,7,7,3,3,2,3,3,6,5,6,5
3,"IE042",10,88,8,8,8,1,5,1,6,5,5,6
3,"IE052",5,6,7,4,4,2,5,2,6,6,6,6
3,"IE042",6,7,7,7,7,1,1,1,6,6,6,6
3,"IE042",9,9,9,6,6,1,5,1,6,6,6,6
3,"IE052",0,2,8,5,2,2,4,8,0,0,8,6
3,"IE052",6,9,6,4,5,1,5,2,4,6,6,6
3,"IE052",10,10,10,10,10,3,5,1,4,4,3,3
3,"IE051",4,7,8,5,5,1,5,1,3,6,6,6
3,"IE063",5,10,8,3,1,2,4,2,4,5,3,6
3,"IE061",2,1,0,0,0,2,4,3,4,0,3,3
3,"IE053",4,5,8,7,7,1,5,1,3,3,8,8
3,"IE052",0,1,2,0,0,2,4,3,2,3,3,6
3,"IE051",4,2,7,6,5,4,4,4,3,3,3,3
3,"IE063",1,6,5,1,1,1,5,1,6,6,6,6
3,"IE063",5,5,5,5,5,1,5,2,4,8,8,8
3,"IE052",88,5,5,88,88,2,5,5,6,8,3,4
3,"IE062",7,6,8,5,6,2,5,2,6,6,6,6
3,"IE061",10,10,10,10,10,1,4,1,3,6,6,6
3,"IE061",9,9,10,0,0,2,5,1,5,5,5,2
3,"IE063",3,5,5,2,2,2,5,1,6,3,4,6
3,"IE042",5,7,7,6,6,1,5,1,2,5,5,6
3,"IE063",1,2,8,2,2,2,3,3,4,4,3,4
3,"IE062",0,0,10,0,5,1,5,1,0,6,3,6
3,"IE062",4,7,7,6,6,3,5,2,5,6,6,6
3,"IE053",8,7,7,7,6,2,4,5,3,3,3,3
3,"IE061",5,7,8,4,4,2,5,5,6,5,6,5
3,"IE041",8,7,8,10,10,3,5,3,4,0,0,1
3,"IE042",4,6,5,4,3,2,4,2,6,3,6,6
3,"IE063",7,6,7,7,6,8,8,8,4,6,4,5
3,"IE063",5,5,5,5,5,1,5,2,3,5,5,5
3,"IE062",4,4,9,9,88,1,1,1,8,6,8,6
3,"IE052",5,4,0,0,0,2,4,4,5,4,3,6
3,"IE041",7,4,4,2,3,1,5,2,3,3,3,6
3,"IE053",8,6,5,3,3,1,5,1,6,6,6,6
3,"IE062",7,5,6,5,7,2,4,3,2,4,5,6
3,"IE042",0,0,0,0,0,2,4,8,6,6,6,6
3,"IE061",6,6,6,6,6,2,5,5,5,5,5,5
3,"IE063",7,7,7,6,6,1,4,2,4,5,6,5
3,"IE061",88,88,88,88,88,1,3,1,4,4,8,5
3,"IE053",7,5,7,6,7,2,4,3,5,6,6,6
3,"IE041",88,88,5,88,88,1,5,1,4,8,6,6
3,"IE061",6,7,8,5,5,2,4,2,4,5,4,5
3,"IE041",8,7,9,6,7,1,4,4,4,5,4,5
3,"IE061",0,0,0,0,0,1,5,2,8,8,8,8
3,"IE062",6,7,9,6,6,2,4,3,4,4,4,8
3,"IE041",5,5,9,5,5,2,5,2,6,6,6,6
3,"IE051",4,7,7,4,4,1,4,3,4,4,4,4
3,"IE061",9,9,9,7,5,5,5,3,5,5,6,6
3,"IE051",7,8,8,7,7,2,4,3,6,6,6,6
3,"IE041",8,10,8,3,5,2,5,4,8,8,5,6
3,"IE041",3,3,3,1,1,3,4,4,5,4,4,4
3,"IE061",0,10,10,0,0,1,7,1,4,4,5,4
3,"IE042",3,4,7,4,4,3,3,3,6,6,6,6
3,"IE062",7,7,7,4,7,3,3,3,5,5,5,5
3,"IE061",1,3,0,2,1,1,5,3,6,3,3,6
3,"IE061",2,5,5,2,3,2,4,2,5,5,5,5
3,"IE062",0,5,8,0,0,1,5,1,5,0,6,5
3,"IE053",8,8,8,6,7,1,5,2,4,6,6,6
3,"IE053",5,5,2,4,4,2,7,2,4,4,4,5
3,"IE062",4,5,7,1,2,2,8,2,4,4,3,5
3,"IE052",6,6,6,6,6,3,4,3,5,4,3,3
3,"IE053",7,8,9,7,7,2,2,2,3,6,6,6
3,"IE041",88,5,7,7,88,2,4,3,6,6,6,6
3,"IE053",7,5,7,6,6,1,1,1,4,5,5,5
3,"IE052",1,10,10,5,5,2,4,5,8,8,8,6
3,"IE061",5,7,6,7,7,4,4,2,6,5,5,5
3,"IE063",0,1,1,1,1,1,5,1,6,6,6,6
3,"IE051",3,6,7,4,3,2,5,5,8,3,3,3
3,"IE051",5,7,8,2,2,1,2,5,0,4,0,4
3,"IE051",2,1,5,0,0,2,4,3,6,6,6,6
3,"IE042",88,8,8,5,5,1,8,3,6,6,6,6
3,"IE061",3,3,6,2,2,1,5,1,3,6,6,6
3,"IE062",4,6,6,4,4,2,5,2,4,5,4,4
3,"IE042",6,6,6,4,4,3,8,8,6,4,6,5
3,"IE041",8,6,9,5,5,1,4,3,5,5,5,6
3,"IE042",5,5,5,5,5,2,5,2,6,6,6,6
3,"IE063",7,8,9,7,7,1,5,1,5,6,6,6
3,"IE063",88,5,5,0,0,2,8,5,2,3,3,5
3,"IE062",5,7,7,1,1,2,8,8,3,4,4,4
3,"IE042",8,5,5,5,5,1,3,5,5,5,3,6
3,"IE062",7,8,9,5,5,2,4,2,4,3,3,4
3,"IE053",5,2,10,1,2,5,4,5,3,3,4,3
3,"IE041",5,6,8,5,4,4,2,3,3,3,2,3
3,"IE063",4,6,8,4,4,2,4,8,2,3,8,4
3,"IE061",9,9,8,8,9,1,5,1,4,4,4,4
3,"IE061",4,4,8,4,4,1,5,1,6,6,6,6
3,"IE042",5,5,5,1,1,8,8,8,0,6,6,6
3,"IE053",5,4,7,5,5,1,5,1,4,3,4,4
3,"IE041",4,7,9,3,4,2,5,3,5,3,3,6
3,"IE051",9,5,9,8,8,2,5,4,4,6,6,6
3,"IE061",6,7,3,3,3,2,5,2,5,3,3,6
3,"IE042",0,0,5,0,0,3,3,3,3,3,3,3
3,"IE063",4,3,7,6,3,2,5,2,3,6,6,6
3,"IE051",5,2,7,4,4,1,5,1,2,0,2,3
3,"IE061",5,7,7,5,3,2,5,2,2,2,4,5
3,"IE052",6,8,8,6,5,1,2,2,6,4,4,5
3,"IE053",5,4,7,3,3,1,5,1,4,5,4,5
3,"IE062",8,8,8,7,8,2,5,2,4,3,4,4
3,"IE053",4,10,10,8,4,2,1,2,3,3,6,6
3,"IE063",3,6,8,3,3,2,2,2,8,8,8,5
3,"IE061",6,7,7,6,6,1,4,2,5,5,5,5
3,"IE063",7,9,8,5,5,1,5,1,6,6,6,6
3,"IE042",7,6,10,7,7,3,4,2,3,3,3,3
3,"IE061",7,1,8,8,7,4,4,4,6,6,6,6
3,"IE041",8,7,9,7,6,2,4,2,5,4,5,4
3,"IE042",0,4,5,0,0,2,2,2,2,2,3,4
3,"IE061",5,4,4,2,3,2,4,2,4,4,5,6
3,"IS001",9,8,7,7,7,1,5,2,6,6,6,6
3,"IS002",7,9,10,7,7,1,5,1,6,6,6,6
3,"IS002",7,7,8,7,7,1,5,1,6,6,6,6
3,"IS002",5,5,8,4,4,1,5,1,5,6,6,6
3,"IS002",4,6,8,4,4,2,4,4,6,5,5,6
3,"IS002",2,4,8,3,3,2,1,2,6,3,5,6
3,"IS002",8,8,8,8,8,1,5,1,2,6,6,6
3,"IS001",4,6,6,4,9,1,5,1,6,6,6,6
3,"IS001",8,5,8,3,7,3,2,3,5,3,3,5
3,"IS001",5,8,9,3,4,1,5,1,5,6,6,6
3,"IS001",5,6,7,5,5,1,5,1,6,6,6,6
3,"IS002",5,9,8,3,3,1,5,1,6,6,6,6
3,"IS001",4,4,5,3,3,1,5,1,3,3,3,6
3,"IS002",1,2,4,0,0,1,5,1,6,6,6,6
3,"IS002",2,9,9,3,1,1,5,2,3,3,3,3
3,"IS001",7,8,7,4,4,1,5,1,6,6,6,6
3,"IS002",5,4,7,5,5,1,5,1,6,3,5,5
3,"IS001",7,5,8,8,7,1,5,1,5,6,6,6
3,"IS001",8,9,7,9,8,2,4,2,5,6,6,6
3,"IS001",8,4,0,0,5,4,1,5,8,3,6,4
3,"IS001",5,4,5,4,4,1,5,1,6,6,6,6
3,"IS002",6,8,9,5,7,2,5,2,3,4,5,6
3,"IS001",7,7,6,6,5,2,4,2,4,5,5,6
3,"IS002",7,7,8,7,5,2,4,2,2,4,4,6
3,"IS001",8,8,8,5,8,1,5,1,4,6,6,6
3,"IS002",5,4,8,0,0,2,4,2,5,6,5,6
3,"IS001",6,6,7,5,4,1,5,1,3,3,3,6
3,"IS001",7,7,9,8,8,3,2,5,3,3,2,3
3,"IS001",3,5,7,3,3,1,5,1,5,6,6,6
3,"IS001",6,6,8,4,2,1,5,1,6,2,2,6
3,"IS001",6,7,5,4,7,1,5,5,5,4,4,5
3,"IS001",7,5,8,6,6,1,5,1,6,7,6,6
3,"IS002",8,8,9,7,7,2,4,2,4,6,6,6
3,"IS001",4,8,8,3,2,1,5,1,3,3,3,3
3,"IS001",0,0,3,0,0,1,5,1,0,6,6,6
3,"IS001",7,7,6,7,7,3,5,1,6,3,6,6
3,"IS002",6,6,4,6,4,1,5,2,5,5,5,6
3,"IS001",7,88,10,9,9,1,5,2,6,6,4,4
3,"IS001",6,8,9,77,4,1,5,1,5,6,6,6
3,"IS002",5,7,7,6,5,2,2,2,6,6,6,6
3,"IS001",8,9,10,7,6,1,5,2,6,6,6,6
3,"IS001",8,7,8,7,7,1,5,1,5,6,6,6
3,"IS001",5,8,8,5,5,1,5,1,6,4,4,5
3,"IS001",0,1,2,0,0,1,5,1,6,6,6,6
3,"IS001",88,7,7,1,88,1,5,1,6,6,6,6
3,"IS001",7,7,9,7,7,1,5,1,6,6,6,6
3,"IS001",6,6,8,6,6,1,5,1,4,6,5,6
3,"IS001",7,6,8,6,4,1,5,1,3,5,5,6
3,"IS001",6,6,8,6,6,3,4,2,6,6,6,6
3,"IS001",1,1,8,1,1,1,5,1,6,6,6,6
3,"IS001",8,8,10,8,8,2,5,1,5,5,4,5
3,"IS002",4,8,8,2,3,1,5,2,4,3,5,6
3,"IS001",7,7,8,8,8,2,5,1,6,6,6,6
3,"IS002",3,6,8,3,3,1,5,1,6,6,6,6
3,"IS002",8,8,9,7,7,1,5,1,6,6,6,6
3,"IS001",8,6,9,5,5,1,5,1,6,6,6,6
3,"IS001",2,1,0,2,2,1,5,1,8,8,8,4
3,"IS001",4,5,7,2,2,1,5,2,2,6,6,6
3,"IS001",8,9,9,8,8,1,5,1,6,6,6,6
3,"IS002",7,9,9,6,6,1,5,2,3,5,5,5
3,"IS001",3,8,8,5,5,2,4,3,3,6,5,6
3,"IS001",7,6,8,7,7,2,5,2,6,6,6,6
3,"IS002",4,4,6,5,5,1,5,1,6,6,6,6
3,"IS001",9,3,10,6,0,1,5,5,6,6,6,6
3,"IS001",9,9,9,7,7,2,5,1,6,6,6,6
3,"IS001",9,9,9,7,5,2,4,2,3,3,3,3
3,"IS002",4,6,9,3,3,1,5,2,5,6,6,6
3,"IS001",5,8,9,4,4,2,5,1,6,6,6,6
3,"IS001",88,88,88,88,88,3,3,4,8,8,8,4
3,"IS001",8,9,10,6,7,1,5,5,3,6,6,6
3,"IS002",3,8,10,3,2,1,5,1,5,6,6,6
3,"IS001",8,8,8,7,7,2,5,2,5,6,6,6
3,"IS001",2,9,6,2,2,1,5,2,5,5,8,5
3,"IS002",3,5,5,0,0,2,5,2,6,6,6,6
3,"IS002",5,7,7,4,4,1,5,1,6,6,6,6
3,"IS001",4,7,8,4,2,1,5,1,6,6,6,6
3,"IS001",10,8,9,7,7,3,3,4,2,2,3,3
3,"IS002",7,5,9,7,7,2,4,2,6,6,6,6
3,"IS001",10,7,8,7,6,1,5,1,6,6,6,6
3,"IS001",8,8,9,7,5,2,4,2,6,6,6,6
3,"IS001",4,5,6,5,5,2,5,1,4,4,4,5
3,"IS001",5,7,2,5,5,1,5,1,6,6,6,6
3,"IS001",5,8,7,5,5,1,5,1,6,6,6,6
